4 4

100;10;0;1,0.2;0.6;0.8;1
98.875;11.125;0;1,0.2;0.6;0.8;1
97.75;12.25;0;1,0.2;0.6;0.8;1
96.625;13.375;0;1,0.2;0.6;0.8;1
95.5;14.5;0;1,0.2;0.6;0.8;1
94.375;15.625;0;1,0.2;0.6;0.8;1
93.25;16.75;0;1,0.2;0.6;0.8;1
92.125;17.875;0;1,0.2;0.6;0.8;1
91;19;0;1,0.2;0.6;0.8;1
89.875;20.125;0;1,0.2;0.6;0.8;1
88.75;21.25;0;1,0.2;0.6;0.8;1
87.625;22.375;0;1,0.2;0.6;0.8;1
86.5;23.5;0;1,0.2;0.6;0.8;1
85.375;24.625;0;1,0.2;0.6;0.8;1
84.25;25.75;0;1,0.2;0.6;0.8;1
83.125;26.875;0;1,0.2;0.6;0.8;1
82;28;0;1,0.2;0.6;0.8;1
80.875;29.125;0;1,0.2;0.6;0.8;1
79.75;30.25;0;1,0.2;0.6;0.8;1
78.625;31.375;0;1,0.2;0.6;0.8;1
77.5;32.5;0;1,0.2;0.6;0.8;1
76.375;33.625;0;1,0.2;0.6;0.8;1
75.25;34.75;0;1,0.2;0.6;0.8;1
74.125;35.875;0;1,0.2;0.6;0.8;1
73;37;0;1,0.2;0.6;0.8;1
71.875;38.125;0;1,0.2;0.6;0.8;1
70.75;39.25;0;1,0.2;0.6;0.8;1
69.625;40.375;0;1,0.2;0.6;0.8;1
68.5;41.5;0;1,0.2;0.6;0.8;1
67.375;42.625;0;1,0.2;0.6;0.8;1
66.25;43.75;0;1,0.2;0.6;0.8;1
65.125;44.875;0;1,0.2;0.6;0.8;1
64;46;0;1,0.2;0.6;0.8;1
62.875;47.125;0;1,0.2;0.6;0.8;1
61.75;48.25;0;1,0.2;0.6;0.8;1
60.625;49.375;0;1,0.2;0.6;0.8;1
59.5;50.5;0;1,0.2;0.6;0.8;1
58.375;51.625;0;1,0.2;0.6;0.8;1
57.25;52.75;0;1,0.2;0.6;0.8;1
56.125;53.875;0;1,0.2;0.6;0.8;1
55;55;0;1,0.2;0.6;0.8;1
53.875;56.125;0;1,0.2;0.6;0.8;1
52.75;57.25;0;1,0.2;0.6;0.8;1
51.625;58.375;0;1,0.2;0.6;0.8;1
50.5;59.5;0;1,0.2;0.6;0.8;1
49.375;60.625;0;1,0.2;0.6;0.8;1
48.25;61.75;0;1,0.2;0.6;0.8;1
47.125;62.875;0;1,0.2;0.6;0.8;1
46;64;0;1,0.2;0.6;0.8;1
44.875;65.125;0;1,0.2;0.6;0.8;1
43.75;66.25;0;1,0.2;0.6;0.8;1
42.625;67.375;0;1,0.2;0.6;0.8;1
41.5;68.5;0;1,0.2;0.6;0.8;1
40.375;69.625;0;1,0.2;0.6;0.8;1
39.25;70.75;0;1,0.2;0.6;0.8;1
38.125;71.875;0;1,0.2;0.6;0.8;1
37;73;0;1,0.2;0.6;0.8;1
35.875;74.125;0;1,0.2;0.6;0.8;1
34.75;75.25;0;1,0.2;0.6;0.8;1
33.625;76.375;0;1,0.2;0.6;0.8;1
32.5;77.5;0;1,0.2;0.6;0.8;1
31.375;78.625;0;1,0.2;0.6;0.8;1
30.25;79.75;0;1,0.2;0.6;0.8;1
29.125;80.875;0;1,0.2;0.6;0.8;1
28;82;0;1,0.2;0.6;0.8;1
26.875;83.125;0;1,0.2;0.6;0.8;1
25.75;84.25;0;1,0.2;0.6;0.8;1
24.625;85.375;0;1,0.2;0.6;0.8;1
23.5;86.5;0;1,0.2;0.6;0.8;1
22.375;87.625;0;1,0.2;0.6;0.8;1
21.25;88.75;0;1,0.2;0.6;0.8;1
20.125;89.875;0;1,0.2;0.6;0.8;1
19;91;0;1,0.2;0.6;0.8;1
17.8751;92.1249;0;1,0.2;0.6;0.8;1
16.7501;93.2499;0;1,0.2;0.6;0.8;1
15.6251;94.3749;0;1,0.2;0.6;0.8;1
14.5001;95.4999;0;1,0.2;0.6;0.8;1
13.3751;96.6249;0;1,0.2;0.6;0.8;1
12.2501;97.7499;0;1,0.2;0.6;0.8;1
11.1251;98.8749;0;1,0.2;0.6;0.8;1
10.0001;99.9999;0;1,0.2;0.6;0.8;1
