4 4

640;100;0;1,0;1;0;1
640.18;100.432;0;1,0;1;0;1
640.359;100.865;0;1,0;1;0;1
640.538;101.299;0;1,0;1;0;1
640.717;101.733;0;1,0;1;0;1
640.896;102.167;0;1,0;1;0;1
641.073;102.603;0;1,0;1;0;1
641.251;103.039;0;1,0;1;0;1
641.428;103.475;0;1,0;1;0;1
641.605;103.912;0;1,0;1;0;1
641.782;104.35;0;1,0;1;0;1
641.958;104.788;0;1,0;1;0;1
642.133;105.227;0;1,0;1;0;1
642.309;105.666;0;1,0;1;0;1
642.484;106.106;0;1,0;1;0;1
642.658;106.546;0;1,0;1;0;1
642.833;106.987;0;1,0;1;0;1
643.006;107.429;0;1,0;1;0;1
643.18;107.871;0;1,0;1;0;1
643.353;108.314;0;1,0;1;0;1
643.525;108.757;0;1,0;1;0;1
643.698;109.201;0;1,0;1;0;1
643.869;109.646;0;1,0;1;0;1
644.041;110.091;0;1,0;1;0;1
644.212;110.536;0;1,0;1;0;1
644.383;110.982;0;1,0;1;0;1
644.553;111.429;0;1,0;1;0;1
644.722;111.876;0;1,0;1;0;1
644.892;112.324;0;1,0;1;0;1
645.061;112.772;0;1,0;1;0;1
645.229;113.221;0;1,0;1;0;1
645.397;113.67;0;1,0;1;0;1
645.565;114.12;0;1,0;1;0;1
645.732;114.57;0;1,0;1;0;1
645.899;115.021;0;1,0;1;0;1
646.066;115.473;0;1,0;1;0;1
646.232;115.925;0;1,0;1;0;1
646.397;116.377;0;1,0;1;0;1
646.562;116.83;0;1,0;1;0;1
646.727;117.284;0;1,0;1;0;1
646.892;117.738;0;1,0;1;0;1
647.055;118.193;0;1,0;1;0;1
647.219;118.648;0;1,0;1;0;1
647.382;119.103;0;1,0;1;0;1
647.544;119.56;0;1,0;1;0;1
647.706;120.016;0;1,0;1;0;1
647.868;120.473;0;1,0;1;0;1
648.029;120.931;0;1,0;1;0;1
648.19;121.389;0;1,0;1;0;1
648.35;121.848;0;1,0;1;0;1
648.51;122.307;0;1,0;1;0;1
648.669;122.767;0;1,0;1;0;1
648.828;123.227;0;1,0;1;0;1
648.987;123.687;0;1,0;1;0;1
649.145;124.149;0;1,0;1;0;1
649.302;124.61;0;1,0;1;0;1
649.459;125.072;0;1,0;1;0;1
649.616;125.535;0;1,0;1;0;1
649.772;125.998;0;1,0;1;0;1
649.928;126.462;0;1,0;1;0;1
650.083;126.926;0;1,0;1;0;1
650.238;127.39;0;1,0;1;0;1
650.392;127.855;0;1,0;1;0;1
650.546;128.321;0;1,0;1;0;1
650.699;128.787;0;1,0;1;0;1
650.852;129.253;0;1,0;1;0;1
651.004;129.72;0;1,0;1;0;1
651.156;130.187;0;1,0;1;0;1
651.307;130.655;0;1,0;1;0;1
651.458;131.123;0;1,0;1;0;1
651.608;131.592;0;1,0;1;0;1
651.758;132.061;0;1,0;1;0;1
651.907;132.531;0;1,0;1;0;1
652.056;133.001;0;1,0;1;0;1
652.205;133.471;0;1,0;1;0;1
652.352;133.942;0;1,0;1;0;1
652.5;134.414;0;1,0;1;0;1
652.647;134.886;0;1,0;1;0;1
652.793;135.358;0;1,0;1;0;1
652.939;135.831;0;1,0;1;0;1
653.084;136.304;0;1,0;1;0;1
653.229;136.777;0;1,0;1;0;1
653.373;137.252;0;1,0;1;0;1
653.517;137.726;0;1,0;1;0;1
