4 4

609;335;0;1,0;1;0;1
609.62;335;0;1,0;1;0;1
610.24;335;0;1,0;1;0;1
610.86;335;0;1,0;1;0;1
611.48;335;0;1,0;1;0;1
612.1;335;0;1,0;1;0;1
612.72;335;0;1,0;1;0;1
613.34;335;0;1,0;1;0;1
613.96;335;0;1,0;1;0;1
614.58;335;0;1,0;1;0;1
615.2;335;0;1,0;1;0;1
615.82;335;0;1,0;1;0;1
616.44;335;0;1,0;1;0;1
617.06;335;0;1,0;1;0;1
617.68;335;0;1,0;1;0;1
618.3;335;0;1,0;1;0;1
618.92;335;0;1,0;1;0;1
619.54;335;0;1,0;1;0;1
620.16;335;0;1,0;1;0;1
620.78;335;0;1,0;1;0;1
621.4;335;0;1,0;1;0;1
622.02;335;0;1,0;1;0;1
622.64;335;0;1,0;1;0;1
623.26;335;0;1,0;1;0;1
623.88;335;0;1,0;1;0;1
624.5;335;0;1,0;1;0;1
625.12;335;0;1,0;1;0;1
625.74;335;0;1,0;1;0;1
626.36;335;0;1,0;1;0;1
626.98;335;0;1,0;1;0;1
627.6;335;0;1,0;1;0;1
628.22;335;0;1,0;1;0;1
628.84;335;0;1,0;1;0;1
629.46;335;0;1,0;1;0;1
630.08;335;0;1,0;1;0;1
630.7;335;0;1,0;1;0;1
631.32;335;0;1,0;1;0;1
631.94;335;0;1,0;1;0;1
632.56;335;0;1,0;1;0;1
633.18;335;0;1,0;1;0;1
633.8;335;0;1,0;1;0;1
634.42;335;0;1,0;1;0;1
635.04;335;0;1,0;1;0;1
635.66;335;0;1,0;1;0;1
636.28;335;0;1,0;1;0;1
636.9;335;0;1,0;1;0;1
637.52;335;0;1,0;1;0;1
638.14;335;0;1,0;1;0;1
638.76;335;0;1,0;1;0;1
639.38;335;0;1,0;1;0;1
640;335;0;1,0;1;0;1
640.62;335;0;1,0;1;0;1
641.24;335;0;1,0;1;0;1
641.86;335;0;1,0;1;0;1
642.48;335;0;1,0;1;0;1
643.1;335;0;1,0;1;0;1
643.72;335;0;1,0;1;0;1
644.34;335;0;1,0;1;0;1
644.96;335;0;1,0;1;0;1
645.58;335;0;1,0;1;0;1
646.2;335;0;1,0;1;0;1
646.82;335;0;1,0;1;0;1
647.44;335;0;1,0;1;0;1
648.06;335;0;1,0;1;0;1
648.68;335;0;1,0;1;0;1
649.3;335;0;1,0;1;0;1
649.92;335;0;1,0;1;0;1
650.54;335;0;1,0;1;0;1
651.16;335;0;1,0;1;0;1
651.78;335;0;1,0;1;0;1
652.4;335;0;1,0;1;0;1
653.02;335;0;1,0;1;0;1
653.64;335;0;1,0;1;0;1
654.26;335;0;1,0;1;0;1
654.88;335;0;1,0;1;0;1
655.5;335;0;1,0;1;0;1
656.12;335;0;1,0;1;0;1
656.74;335;0;1,0;1;0;1
657.36;335;0;1,0;1;0;1
657.98;335;0;1,0;1;0;1
658.6;335;0;1,0;1;0;1
659.22;335;0;1,0;1;0;1
659.84;335;0;1,0;1;0;1
660.46;335;0;1,0;1;0;1
661.08;335;0;1,0;1;0;1
661.7;335;0;1,0;1;0;1
662.32;335;0;1,0;1;0;1
662.94;335;0;1,0;1;0;1
663.56;335;0;1,0;1;0;1
664.18;335;0;1,0;1;0;1
664.8;335;0;1,0;1;0;1
665.42;335;0;1,0;1;0;1
666.04;335;0;1,0;1;0;1
666.66;335;0;1,0;1;0;1
667.28;335;0;1,0;1;0;1
667.9;335;0;1,0;1;0;1
668.52;335;0;1,0;1;0;1
669.14;335;0;1,0;1;0;1
669.76;335;0;1,0;1;0;1
670.38;335;0;1,0;1;0;1
671;335;0;1,0;1;0;1
